route_state,stable_tag_id,stable_count,route_action,handled_turn_tags,tag_corr_active,tag_corr_sent,tag_corr_raw_deg,tag_corr_cmd_deg,camera_x_offset_cm,agv_center_deviation_cm,tag_in_gate,tag_gate_dx_px,tag_gate_dy_px,tag_k_lat_deg_per_cm,tag_k_yaw,pending_turn_tag_id,pending_turn_command,time_s,frame_index,tag_detected,tag_count,tag_id,lateral_offset_cm,lateral_offset_px,lateral_offset_norm,yaw_error_deg,raw_yaw_image_deg,center_x_px,center_y_px,tag_width_px,mega_time_s,mega_age_s,motion_state,last_command,mega_event,mega_heading_error_deg,mega_control_error_deg,mega_correction_rpm,mega_left_rpm,mega_right_rpm,mega_last_line
IDLE,0,8,,,0,0,,,1.500,1.478,1,-2.309,22.737,1.000,0.250,,,10.305,118,1,1,0,-0.022,-2.309,-0.00722,0.235,0.235,317.691,262.737,210.563,0.001,10.304,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,9,,,0,0,,,1.500,1.478,1,-2.339,22.734,1.000,0.250,,,10.373,119,1,1,0,-0.022,-2.339,-0.00731,0.212,0.212,317.661,262.734,210.558,0.001,10.372,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,10,,,0,0,,,1.500,1.478,1,-2.346,22.742,1.000,0.250,,,10.441,120,1,1,0,-0.022,-2.346,-0.00733,0.230,0.230,317.654,262.742,210.568,0.001,10.440,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.478,1,-2.353,22.744,1.000,0.250,,,10.573,122,1,1,0,-0.022,-2.353,-0.00735,0.242,0.242,317.647,262.744,210.568,0.001,10.572,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.478,1,-2.331,22.738,1.000,0.250,,,10.641,123,1,1,0,-0.022,-2.331,-0.00728,0.219,0.219,317.669,262.738,210.567,0.001,10.640,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.478,1,-2.337,22.717,1.000,0.250,,,10.709,124,1,1,0,-0.022,-2.337,-0.00730,0.222,0.222,317.663,262.717,210.547,0.001,10.708,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.478,1,-2.303,22.740,1.000,0.250,,,10.845,126,1,1,0,-0.022,-2.303,-0.00720,0.233,0.233,317.697,262.740,210.566,0.001,10.844,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.478,1,-2.339,22.722,1.000,0.250,,,10.909,127,1,1,0,-0.022,-2.339,-0.00731,0.220,0.220,317.661,262.722,210.559,0.001,10.908,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.478,1,-2.324,22.730,1.000,0.250,,,10.977,128,1,1,0,-0.022,-2.324,-0.00726,0.233,0.233,317.676,262.730,210.562,0.001,10.976,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.478,1,-2.328,22.738,1.000,0.250,,,11.045,129,1,1,0,-0.022,-2.328,-0.00727,0.219,0.219,317.672,262.738,210.565,0.001,11.044,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.478,1,-2.324,22.722,1.000,0.250,,,11.113,130,1,1,0,-0.022,-2.324,-0.00726,0.229,0.229,317.676,262.722,210.561,0.001,11.112,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,6,,,0,0,,,1.500,1.478,1,-2.298,22.743,1.000,0.250,,,11.177,131,1,1,0,-0.022,-2.298,-0.00718,0.233,0.233,317.702,262.743,210.560,0.001,11.176,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,7,,,0,0,,,1.500,1.478,1,-2.310,22.745,1.000,0.250,,,11.245,132,1,1,0,-0.022,-2.310,-0.00722,0.233,0.233,317.690,262.745,210.567,0.001,11.244,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,8,,,0,0,,,1.500,1.478,1,-2.351,22.733,1.000,0.250,,,11.316,133,1,1,0,-0.022,-2.351,-0.00735,0.237,0.237,317.649,262.733,210.551,0.001,11.315,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,9,,,0,0,,,1.500,1.478,1,-2.329,22.741,1.000,0.250,,,11.381,134,1,1,0,-0.022,-2.329,-0.00728,0.240,0.240,317.671,262.741,210.568,0.001,11.380,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,10,,,0,0,,,1.500,1.478,1,-2.312,22.733,1.000,0.250,,,11.449,135,1,1,0,-0.022,-2.312,-0.00723,0.230,0.230,317.688,262.733,210.551,0.001,11.448,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,11,,,0,0,,,1.500,1.478,1,-2.330,22.735,1.000,0.250,,,11.513,136,1,1,0,-0.022,-2.330,-0.00728,0.223,0.223,317.670,262.735,210.571,0.001,11.512,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,12,,,0,0,,,1.500,1.478,1,-2.295,22.753,1.000,0.250,,,11.581,137,1,1,0,-0.022,-2.295,-0.00717,0.227,0.227,317.705,262.753,210.564,0.001,11.580,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,13,,,0,0,,,1.500,1.478,1,-2.308,22.742,1.000,0.250,,,11.649,138,1,1,0,-0.022,-2.308,-0.00721,0.217,0.217,317.692,262.742,210.580,0.001,11.648,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,14,,,0,0,,,1.500,1.478,1,-2.331,22.733,1.000,0.250,,,11.717,139,1,1,0,-0.022,-2.331,-0.00728,0.233,0.233,317.669,262.733,210.569,0.001,11.716,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.478,1,-2.317,22.724,1.000,0.250,,,11.885,142,1,1,0,-0.022,-2.317,-0.00724,0.227,0.227,317.683,262.724,210.562,0.001,11.884,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.478,1,-2.312,22.744,1.000,0.250,,,11.949,143,1,1,0,-0.022,-2.312,-0.00723,0.224,0.224,317.688,262.744,210.553,0.001,11.948,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.478,1,-2.301,22.746,1.000,0.250,,,12.017,144,1,1,0,-0.022,-2.301,-0.00719,0.233,0.233,317.699,262.746,210.576,0.001,12.016,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.478,1,-2.339,22.745,1.000,0.250,,,12.085,145,1,1,0,-0.022,-2.339,-0.00731,0.223,0.223,317.661,262.745,210.563,0.001,12.084,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.478,1,-2.327,22.747,1.000,0.250,,,12.153,146,1,1,0,-0.022,-2.327,-0.00727,0.228,0.228,317.673,262.747,210.565,0.001,12.152,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.478,1,-2.306,22.757,1.000,0.250,,,12.285,148,1,1,0,-0.022,-2.306,-0.00721,0.237,0.237,317.694,262.757,210.573,0.001,12.284,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.478,1,-2.321,22.738,1.000,0.250,,,12.353,149,1,1,0,-0.022,-2.321,-0.00725,0.245,0.245,317.679,262.738,210.560,0.001,12.352,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.478,1,-2.320,22.733,1.000,0.250,,,12.421,150,1,1,0,-0.022,-2.320,-0.00725,0.216,0.216,317.680,262.733,210.567,0.001,12.420,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.478,1,-2.306,22.739,1.000,0.250,,,12.489,151,1,1,0,-0.022,-2.306,-0.00721,0.240,0.240,317.694,262.739,210.563,0.001,12.488,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.478,1,-2.333,22.746,1.000,0.250,,,12.557,152,1,1,0,-0.022,-2.333,-0.00729,0.232,0.232,317.667,262.746,210.570,0.001,12.556,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,6,,,0,0,,,1.500,1.478,1,-2.318,22.741,1.000,0.250,,,12.621,153,1,1,0,-0.022,-2.318,-0.00724,0.224,0.224,317.682,262.741,210.565,0.001,12.620,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,7,,,0,0,,,1.500,1.478,1,-2.302,22.742,1.000,0.250,,,12.689,154,1,1,0,-0.022,-2.302,-0.00719,0.242,0.242,317.698,262.742,210.566,0.001,12.688,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,8,,,0,0,,,1.500,1.478,1,-2.302,22.761,1.000,0.250,,,12.757,155,1,1,0,-0.022,-2.302,-0.00719,0.238,0.238,317.698,262.761,210.555,0.001,12.756,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.478,1,-2.350,22.743,1.000,0.250,,,12.889,157,1,1,0,-0.022,-2.350,-0.00734,0.246,0.246,317.650,262.743,210.566,0.001,12.888,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.478,1,-2.315,22.741,1.000,0.250,,,12.957,158,1,1,0,-0.022,-2.315,-0.00723,0.235,0.235,317.685,262.741,210.560,0.001,12.956,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.478,1,-2.313,22.743,1.000,0.250,,,13.025,159,1,1,0,-0.022,-2.313,-0.00723,0.245,0.245,317.687,262.743,210.557,0.001,13.024,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.478,1,-2.326,22.746,1.000,0.250,,,13.093,160,1,1,0,-0.022,-2.326,-0.00727,0.224,0.224,317.674,262.746,210.540,0.001,13.092,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.478,1,-2.308,22.731,1.000,0.250,,,13.161,161,1,1,0,-0.022,-2.308,-0.00721,0.227,0.227,317.692,262.731,210.571,0.001,13.160,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,6,,,0,0,,,1.500,1.478,1,-2.314,22.747,1.000,0.250,,,13.225,162,1,1,0,-0.022,-2.314,-0.00723,0.228,0.228,317.686,262.747,210.569,0.001,13.224,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,7,,,0,0,,,1.500,1.478,1,-2.281,22.753,1.000,0.250,,,13.293,163,1,1,0,-0.022,-2.281,-0.00713,0.229,0.229,317.719,262.753,210.552,0.001,13.292,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,8,,,0,0,,,1.500,1.478,1,-2.296,22.741,1.000,0.250,,,13.361,164,1,1,0,-0.022,-2.296,-0.00717,0.224,0.224,317.704,262.741,210.553,0.001,13.360,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.478,1,-2.319,22.738,1.000,0.250,,,13.493,166,1,1,0,-0.022,-2.319,-0.00725,0.240,0.240,317.681,262.738,210.553,0.001,13.492,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.478,1,-2.278,22.747,1.000,0.250,,,13.529,167,1,1,0,-0.022,-2.278,-0.00712,0.218,0.218,317.722,262.747,210.558,0.001,13.528,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.478,1,-2.305,22.756,1.000,0.250,,,13.597,168,1,1,0,-0.022,-2.305,-0.00720,0.239,0.239,317.695,262.756,210.561,0.001,13.596,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.478,1,-2.294,22.749,1.000,0.250,,,13.661,169,1,1,0,-0.022,-2.294,-0.00717,0.218,0.218,317.706,262.749,210.567,0.001,13.660,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.478,1,-2.324,22.742,1.000,0.250,,,13.729,170,1,1,0,-0.022,-2.324,-0.00726,0.220,0.220,317.676,262.742,210.565,0.001,13.728,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,6,,,0,0,,,1.500,1.478,1,-2.298,22.746,1.000,0.250,,,13.797,171,1,1,0,-0.022,-2.298,-0.00718,0.217,0.217,317.702,262.746,210.554,0.001,13.796,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,7,,,0,0,,,1.500,1.478,1,-2.293,22.776,1.000,0.250,,,13.865,172,1,1,0,-0.022,-2.293,-0.00717,0.234,0.234,317.707,262.776,210.567,0.001,13.864,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,8,,,0,0,,,1.500,1.478,1,-2.318,22.756,1.000,0.250,,,13.933,173,1,1,0,-0.022,-2.318,-0.00724,0.225,0.225,317.682,262.756,210.570,0.001,13.932,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,9,,,0,0,,,1.500,1.478,1,-2.290,22.749,1.000,0.250,,,13.997,174,1,1,0,-0.022,-2.290,-0.00716,0.233,0.233,317.710,262.749,210.562,0.001,13.996,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,10,,,0,0,,,1.500,1.478,1,-2.295,22.753,1.000,0.250,,,14.065,175,1,1,0,-0.022,-2.295,-0.00717,0.226,0.226,317.705,262.753,210.565,0.001,14.064,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,11,,,0,0,,,1.500,1.478,1,-2.323,22.735,1.000,0.250,,,14.133,176,1,1,0,-0.022,-2.323,-0.00726,0.210,0.210,317.677,262.735,210.557,0.001,14.132,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,12,,,0,0,,,1.500,1.478,1,-2.304,22.750,1.000,0.250,,,14.201,177,1,1,0,-0.022,-2.304,-0.00720,0.233,0.233,317.696,262.750,210.562,0.001,14.200,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,13,,,0,0,,,1.500,1.478,1,-2.303,22.750,1.000,0.250,,,14.269,178,1,1,0,-0.022,-2.303,-0.00720,0.228,0.228,317.697,262.750,210.551,0.001,14.268,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,14,,,0,0,,,1.500,1.478,1,-2.319,22.759,1.000,0.250,,,14.333,179,1,1,0,-0.022,-2.319,-0.00725,0.236,0.236,317.681,262.759,210.563,0.001,14.332,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.478,1,-2.285,22.749,1.000,0.250,,,14.469,181,1,1,0,-0.022,-2.285,-0.00714,0.226,0.226,317.715,262.749,210.563,0.001,14.468,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.478,1,-2.307,22.761,1.000,0.250,,,14.537,182,1,1,0,-0.022,-2.307,-0.00721,0.235,0.235,317.693,262.761,210.566,0.001,14.536,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.478,1,-2.289,22.751,1.000,0.250,,,14.601,183,1,1,0,-0.022,-2.289,-0.00715,0.232,0.232,317.711,262.751,210.544,0.001,14.600,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.478,1,-2.317,22.769,1.000,0.250,,,14.669,184,1,1,0,-0.022,-2.317,-0.00724,0.215,0.215,317.683,262.769,210.555,0.001,14.668,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.478,1,-2.287,22.760,1.000,0.250,,,14.737,185,1,1,0,-0.022,-2.287,-0.00715,0.226,0.226,317.713,262.760,210.554,0.001,14.736,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.478,1,-2.294,22.755,1.000,0.250,,,14.873,187,1,1,0,-0.022,-2.294,-0.00717,0.231,0.231,317.706,262.755,210.566,0.001,14.872,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.478,1,-2.279,22.790,1.000,0.250,,,14.937,188,1,1,0,-0.022,-2.279,-0.00712,0.242,0.242,317.721,262.790,210.557,0.001,14.936,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.478,1,-2.308,22.749,1.000,0.250,,,15.005,189,1,1,0,-0.022,-2.308,-0.00721,0.223,0.223,317.692,262.749,210.558,0.001,15.004,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.478,1,-2.314,22.756,1.000,0.250,,,15.073,190,1,1,0,-0.022,-2.314,-0.00723,0.241,0.241,317.686,262.756,210.560,0.001,15.072,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.478,1,-2.326,22.744,1.000,0.250,,,15.141,191,1,1,0,-0.022,-2.326,-0.00727,0.243,0.243,317.674,262.744,210.558,0.001,15.140,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,6,,,0,0,,,1.500,1.478,1,-2.265,22.775,1.000,0.250,,,15.205,192,1,1,0,-0.022,-2.265,-0.00708,0.234,0.234,317.735,262.775,210.557,0.001,15.204,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,7,,,0,0,,,1.500,1.478,1,-2.295,22.756,1.000,0.250,,,15.241,193,1,1,0,-0.022,-2.295,-0.00717,0.233,0.233,317.705,262.756,210.556,0.001,15.240,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,8,,,0,0,,,1.500,1.478,1,-2.320,22.764,1.000,0.250,,,15.309,194,1,1,0,-0.022,-2.320,-0.00725,0.233,0.233,317.680,262.764,210.560,0.001,15.308,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,9,,,0,0,,,1.500,1.478,1,-2.294,22.768,1.000,0.250,,,15.375,195,1,1,0,-0.022,-2.294,-0.00717,0.232,0.232,317.706,262.768,210.552,0.001,15.375,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,10,,,0,0,,,1.500,1.478,1,-2.314,22.755,1.000,0.250,,,15.441,196,1,1,0,-0.022,-2.314,-0.00723,0.231,0.231,317.686,262.755,210.569,0.001,15.440,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,11,,,0,0,,,1.500,1.478,1,-2.314,22.761,1.000,0.250,,,15.509,197,1,1,0,-0.022,-2.314,-0.00723,0.223,0.223,317.686,262.761,210.558,0.001,15.508,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,12,,,0,0,,,1.500,1.478,1,-2.315,22.750,1.000,0.250,,,15.577,198,1,1,0,-0.022,-2.315,-0.00724,0.239,0.239,317.685,262.750,210.541,0.001,15.576,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.478,1,-2.284,22.774,1.000,0.250,,,15.777,201,1,1,0,-0.022,-2.284,-0.00714,0.233,0.233,317.716,262.774,210.556,0.001,15.776,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.478,1,-2.265,22.798,1.000,0.250,,,15.845,202,1,1,0,-0.022,-2.265,-0.00708,0.235,0.235,317.735,262.798,210.570,0.001,15.844,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.478,1,-2.313,22.757,1.000,0.250,,,15.913,203,1,1,0,-0.022,-2.313,-0.00723,0.219,0.219,317.687,262.757,210.564,0.001,15.912,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.478,1,-2.273,22.794,1.000,0.250,,,15.981,204,1,1,0,-0.022,-2.273,-0.00710,0.232,0.232,317.727,262.794,210.562,0.001,15.980,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.478,1,-2.306,22.761,1.000,0.250,,,16.045,205,1,1,0,-0.022,-2.306,-0.00721,0.224,0.224,317.694,262.761,210.563,0.001,16.044,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,6,,,0,0,,,1.500,1.478,1,-2.322,22.747,1.000,0.250,,,16.113,206,1,1,0,-0.022,-2.322,-0.00726,0.213,0.213,317.678,262.747,210.554,0.001,16.112,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,7,,,0,0,,,1.500,1.479,1,-2.249,22.805,1.000,0.250,,,16.181,207,1,1,0,-0.021,-2.249,-0.00703,0.259,0.259,317.751,262.805,210.568,0.001,16.180,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,8,,,0,0,,,1.500,1.478,1,-2.300,22.807,1.000,0.250,,,16.249,208,1,1,0,-0.022,-2.300,-0.00719,0.236,0.236,317.700,262.807,210.564,0.001,16.248,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,9,,,0,0,,,1.500,1.478,1,-2.264,22.844,1.000,0.250,,,16.313,209,1,1,0,-0.022,-2.264,-0.00707,0.262,0.262,317.736,262.844,210.573,0.001,16.312,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,10,,,0,0,,,1.500,1.478,1,-2.268,22.844,1.000,0.250,,,16.381,210,1,1,0,-0.022,-2.268,-0.00709,0.266,0.266,317.732,262.844,210.588,0.001,16.380,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,11,,,0,0,,,1.500,1.479,1,-2.260,22.864,1.000,0.250,,,16.449,211,1,1,0,-0.021,-2.260,-0.00706,0.259,0.259,317.740,262.864,210.578,0.001,16.448,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,12,,,0,0,,,1.500,1.479,1,-2.251,22.840,1.000,0.250,,,16.517,212,1,1,0,-0.021,-2.251,-0.00703,0.261,0.261,317.749,262.840,210.571,0.001,16.516,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,13,,,0,0,,,1.500,1.479,1,-2.236,22.853,1.000,0.250,,,16.585,213,1,1,0,-0.021,-2.236,-0.00699,0.255,0.255,317.764,262.853,210.583,0.001,16.584,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,14,,,0,0,,,1.500,1.479,1,-2.259,22.854,1.000,0.250,,,16.649,214,1,1,0,-0.021,-2.259,-0.00706,0.271,0.271,317.741,262.854,210.571,0.001,16.648,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,15,,,0,0,,,1.500,1.479,1,-2.241,22.836,1.000,0.250,,,16.717,215,1,1,0,-0.021,-2.241,-0.00700,0.258,0.258,317.759,262.836,210.577,0.001,16.716,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,16,,,0,0,,,1.500,1.479,1,-2.263,22.905,1.000,0.250,,,16.785,216,1,1,0,-0.021,-2.263,-0.00707,0.263,0.263,317.737,262.905,210.583,0.001,16.784,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,17,,,0,0,,,1.500,1.479,1,-2.239,22.855,1.000,0.250,,,16.853,217,1,1,0,-0.021,-2.239,-0.00700,0.260,0.260,317.761,262.855,210.565,0.001,16.852,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,18,,,0,0,,,1.500,1.478,1,-2.283,22.813,1.000,0.250,,,16.917,218,1,1,0,-0.022,-2.283,-0.00713,0.238,0.238,317.717,262.813,210.575,0.001,16.916,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,19,,,0,0,,,1.500,1.479,1,-2.245,22.898,1.000,0.250,,,16.953,219,1,1,0,-0.021,-2.245,-0.00701,0.268,0.268,317.755,262.898,210.580,0.001,16.952,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,20,,,0,0,,,1.500,1.479,1,-2.214,22.815,1.000,0.250,,,17.021,220,1,1,0,-0.021,-2.214,-0.00692,0.263,0.263,317.786,262.815,210.546,0.001,17.020,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.478,1,-2.265,22.857,1.000,0.250,,,17.153,222,1,1,0,-0.022,-2.265,-0.00708,0.269,0.269,317.735,262.857,210.587,0.001,17.152,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.479,1,-2.262,22.872,1.000,0.250,,,17.221,223,1,1,0,-0.021,-2.262,-0.00707,0.273,0.273,317.738,262.872,210.572,0.001,17.220,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.479,1,-2.244,22.860,1.000,0.250,,,17.289,224,1,1,0,-0.021,-2.244,-0.00701,0.267,0.267,317.756,262.860,210.562,0.001,17.288,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.479,1,-2.242,22.846,1.000,0.250,,,17.358,225,1,1,0,-0.021,-2.242,-0.00701,0.264,0.264,317.758,262.846,210.560,0.001,17.357,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.479,1,-2.251,22.893,1.000,0.250,,,17.422,226,1,1,0,-0.021,-2.251,-0.00704,0.262,0.262,317.749,262.893,210.578,0.001,17.421,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,6,,,0,0,,,1.500,1.479,1,-2.237,22.842,1.000,0.250,,,17.489,227,1,1,0,-0.021,-2.237,-0.00699,0.267,0.267,317.763,262.842,210.541,0.001,17.489,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,7,,,0,0,,,1.500,1.479,1,-2.246,22.826,1.000,0.250,,,17.557,228,1,1,0,-0.021,-2.246,-0.00702,0.267,0.267,317.754,262.826,210.561,0.001,17.557,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,8,,,0,0,,,1.500,1.479,1,-2.255,22.866,1.000,0.250,,,17.625,229,1,1,0,-0.021,-2.255,-0.00705,0.265,0.265,317.745,262.866,210.575,0.001,17.625,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,9,,,0,0,,,1.500,1.479,1,-2.237,22.852,1.000,0.250,,,17.693,230,1,1,0,-0.021,-2.237,-0.00699,0.270,0.270,317.763,262.852,210.558,0.001,17.693,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,10,,,0,0,,,1.500,1.479,1,-2.233,22.849,1.000,0.250,,,17.757,231,1,1,0,-0.021,-2.233,-0.00698,0.261,0.261,317.767,262.849,210.579,0.001,17.757,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,11,,,0,0,,,1.500,1.479,1,-2.218,22.840,1.000,0.250,,,17.825,232,1,1,0,-0.021,-2.218,-0.00693,0.263,0.263,317.782,262.840,210.554,0.001,17.824,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,12,,,0,0,,,1.500,1.479,1,-2.214,22.832,1.000,0.250,,,17.893,233,1,1,0,-0.021,-2.214,-0.00692,0.255,0.255,317.786,262.832,210.569,0.001,17.893,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,13,,,0,0,,,1.500,1.479,1,-2.241,22.850,1.000,0.250,,,17.961,234,1,1,0,-0.021,-2.241,-0.00700,0.263,0.263,317.759,262.850,210.565,0.001,17.960,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,14,,,0,0,,,1.500,1.479,1,-2.216,22.823,1.000,0.250,,,18.025,235,1,1,0,-0.021,-2.216,-0.00692,0.256,0.256,317.784,262.823,210.549,0.001,18.024,STOPPED,,EVT:READY,,,,,,EVT:READY
